tourney_id,tourney_name,surface,winner_name,winner_age,loser_name,loser_age,score
2015-560,US Open,Hard,Richard Gasquet,29.2019164956,Bernard Tomic,22.8583162218,6-4 6-3 6-1
2015-560,US Open,Hard,John Isner,30.3463381246,Jiri Vesely,22.1409993155,6-3 6-4 RET
2015-560,US Open,Hard,Roger Federer,34.0616016427,Philipp Kohlschreiber,31.8740588638,6-3 6-4 6-4
2015-560,US Open,Hard,Novak Djokovic,28.2765229295,Roberto Bautista Agut,27.3785078713,6-3 4-6 6-4 6-3
2015-560,US Open,Hard,Feliciano Lopez,33.9438740589,Fabio Fognini,28.2710472279,6-3 7-6(5) 6-1
2015-560,US Open,Hard,Jo Wilfried Tsonga,30.3709787817,Benoit Paire,26.3134839151,6-4 6-3 6-4
2015-560,US Open,Hard,Marin Cilic,26.9212867899,Jeremy Chardy,28.5475701574,6-3 2-6 7-6(2) 6-1
2015-560,US Open,Hard,Stanislas Wawrinka,30.4257357974,Donald Young,26.1054072553,6-4 1-6 6-3 6-4
2015-560,US Open,Hard,Kevin Anderson,29.28678987,Andy Murray,28.295687885,7-6(5) 6-3 6-7(2) 7-6(0)
2015-560,US Open,Hard,Richard Gasquet,29.2019164956,Tomas Berdych,29.9520876112,2-6 6-3 6-4 6-1
2015-560,US Open,Hard,Roger Federer,34.0616016427,John Isner,30.3463381246,7-6(0) 7-6(6) 7-5
2015-560,US Open,Hard,Novak Djokovic,28.2765229295,Feliciano Lopez,33.9438740589,6-1 3-6 6-3 7-6(2)
2015-560,US Open,Hard,Marin Cilic,26.9212867899,Jo Wilfried Tsonga,30.3709787817,6-4 6-4 3-6 6-7(3) 6-4
2015-560,US Open,Hard,Stanislas Wawrinka,30.4257357974,Kevin Anderson,29.28678987,6-4 6-4 6-0
2015-560,US Open,Hard,Roger Federer,34.0616016427,Richard Gasquet,29.2019164956,6-3 6-3 6-1
2015-560,US Open,Hard,Novak Djokovic,28.2765229295,Marin Cilic,26.9212867899,6-0 6-1 6-2
2015-560,US Open,Hard,Roger Federer,34.0616016427,Stanislas Wawrinka,30.4257357974,6-4 6-3 6-1
2015-560,US Open,Hard,Novak Djokovic,28.2765229295,Roger Federer,34.0616016427,6-4 5-7 6-4 6-4
2015-6967,Shenzhen,Hard,Austin Krajicek,25.2840520192,James Duckworth,23.6851471595,5-7 7-6(6) 6-1
2015-6967,Shenzhen,Hard,Zhizhen Zhang,18.9486652977,Go Soeda,31.06091718,6-4 6-4
2015-6967,Shenzhen,Hard,Jiri Vesely,22.2176591376,Ze Zhang,25.234770705,6-3 6-2
2015-6967,Shenzhen,Hard,Hiroki Moriya,24.9500342231,Ricardas Berankis,25.2703627652,6-4 6-3
2015-6967,Shenzhen,Hard,Simone Bolelli,29.9712525667,Andreas Haider Maurer,28.5201916496,6-2 7-6(2)
2015-6967,Shenzhen,Hard,Victor Estrella,35.1540041068,Matthew Ebden,27.8384668036,4-6 7-6(3) 6-4
2015-6967,Shenzhen,Hard,Adrian Mannarino,27.2470910335,Lucas Pouille,21.5934291581,6-0 6-3
2015-6967,Shenzhen,Hard,Yan Bai,26.3545516769,Takuto Niki,27.961670089,6-1 7-5
2015-6967,Shenzhen,Hard,Lukas Rosol,30.1793292266,Denis Istomin,29.0568104038,7-6(4) 6-4
2015-6967,Shenzhen,Hard,Aljaz Bedene,26.1957563313,Mikhail Youzhny,33.2594113621,6-3 6-3
2015-6967,Shenzhen,Hard,Hyeon Chung,19.3593429158,Di Wu,24.038329911,6-1 6-0
2015-6967,Shenzhen,Hard,John Millman,26.288843258,Ernests Gulbis,27.0773442847,7-6(7) 2-0 RET
2015-6967,Shenzhen,Hard,Tomas Berdych,30.0287474333,Austin Krajicek,25.2840520192,7-5 6-3
2015-6967,Shenzhen,Hard,Jiri Vesely,22.2176591376,Zhizhen Zhang,18.9486652977,6-2 6-3
2015-6967,Shenzhen,Hard,Tommy Robredo,33.4099931554,Hiroki Moriya,24.9500342231,7-5 6-3
2015-6967,Shenzhen,Hard,Simone Bolelli,29.9712525667,Victor Estrella,35.1540041068,6-0 4-0 RET
2015-6967,Shenzhen,Hard,Adrian Mannarino,27.2470910335,Yan Bai,26.3545516769,7-5 7-6(7)
2015-6967,Shenzhen,Hard,Guillermo Garcia Lopez,32.3175906913,Lukas Rosol,30.1793292266,6-4 6-3
2015-6967,Shenzhen,Hard,Hyeon Chung,19.3593429158,Aljaz Bedene,26.1957563313,6-2 6-0
2015-6967,Shenzhen,Hard,Marin Cilic,26.9979466119,John Millman,26.288843258,6-3 4-6 6-3
2015-6967,Shenzhen,Hard,Tomas Berdych,30.0287474333,Jiri Vesely,22.2176591376,6-3 6-2
2015-6967,Shenzhen,Hard,Tommy Robredo,33.4099931554,Simone Bolelli,29.9712525667,1-6 6-2 6-4
2015-6967,Shenzhen,Hard,Guillermo Garcia Lopez,32.3175906913,Adrian Mannarino,27.2470910335,W/O
2015-6967,Shenzhen,Hard,Marin Cilic,26.9979466119,Hyeon Chung,19.3593429158,7-6(6) 6-4
2015-6967,Shenzhen,Hard,Tomas Berdych,30.0287474333,Tommy Robredo,33.4099931554,6-1 6-4
2015-6967,Shenzhen,Hard,Guillermo Garcia Lopez,32.3175906913,Marin Cilic,26.9979466119,1-6 7-5 6-3
2015-6967,Shenzhen,Hard,Tomas Berdych,30.0287474333,Guillermo Garcia Lopez,32.3175906913,6-3 7-6(7)
2015-773,Bucharest,Clay,Janko Tipsarevic,30.8254620123,Thomas Fabbiano,25.9000684463,6-4 6-3
2015-773,Bucharest,Clay,Nikola Mektic,26.3189596167,Denis Istomin,28.6160164271,6-3 6-4
2015-773,Bucharest,Clay,Daniel Gimeno Traver,29.7002053388,Viktor Troicki,29.1882272416,5-7 6-3 6-1
2015-773,Bucharest,Clay,Borna Coric,18.4284736482,Sergiy Stakhovsky,29.2840520192,6-2 6-7(4) 7-6(2)
2015-773,Bucharest,Clay,Malek Jaziri,31.2470910335,Florian Mayer,31.5400410678,4-6 6-4 7-5
2015-773,Bucharest,Clay,Jiri Vesely,21.7768651608,Diego Sebastian Schwartzman,22.674880219,6-3 7-6(9)
2015-773,Bucharest,Clay,Guillermo Garcia Lopez,31.8767967146,Lorenzo Giustino,23.6084873374,6-2 6-0
2015-773,Bucharest,Clay,Marcos Baghdatis,29.839835729,Steve Darcis,31.1019849418,6-4 6-2
2015-773,Bucharest,Clay,Dusan Lajovic,24.8049281314,Jurgen Zopp,27.0581793292,7-5 6-1
2015-773,Bucharest,Clay,Simone Bolelli,29.53045859,Andrey Golubev,27.7453798768,7-6(3) 6-4
2015-773,Bucharest,Clay,Andreas Haider Maurer,28.0793976728,Ivan Dodig,30.2943189596,7-5 0-6 6-4
2015-773,Bucharest,Clay,Mikhail Youzhny,32.8186173854,Marius Copil,24.5065023956,1-6 6-4 6-3
2015-773,Bucharest,Clay,Gilles Simon,30.3107460643,Janko Tipsarevic,30.8254620123,7-5 6-4
2015-773,Bucharest,Clay,Daniel Gimeno Traver,29.7002053388,Nikola Mektic,26.3189596167,7-5 6-2
2015-773,Bucharest,Clay,Ivo Karlovic,36.1396303901,Borna Coric,18.4284736482,3-6 6-3 6-4
2015-773,Bucharest,Clay,Jiri Vesely,21.7768651608,Malek Jaziri,31.2470910335,6-3 6-1
2015-773,Bucharest,Clay,Guillermo Garcia Lopez,31.8767967146,Marcos Baghdatis,29.839835729,7-5 6-2
2015-773,Bucharest,Clay,Lukas Rosol,29.7385352498,Dusan Lajovic,24.8049281314,4-6 6-4 6-3
2015-773,Bucharest,Clay,Simone Bolelli,29.53045859,Andreas Haider Maurer,28.0793976728,6-4 6-4
2015-773,Bucharest,Clay,Gael Monfils,28.6324435318,Mikhail Youzhny,32.8186173854,6-1 6-2
2015-773,Bucharest,Clay,Daniel Gimeno Traver,29.7002053388,Gilles Simon,30.3107460643,6-7(5) 6-4 6-2
2015-773,Bucharest,Clay,Jiri Vesely,21.7768651608,Ivo Karlovic,36.1396303901,6-4 6-4
2015-773,Bucharest,Clay,Guillermo Garcia Lopez,31.8767967146,Lukas Rosol,29.7385352498,6-4 7-6(7)
2015-773,Bucharest,Clay,Gael Monfils,28.6324435318,Simone Bolelli,29.53045859,6-3 7-6(4)
2015-773,Bucharest,Clay,Jiri Vesely,21.7768651608,Daniel Gimeno Traver,29.7002053388,2-6 6-1 6-4
2015-773,Bucharest,Clay,Guillermo Garcia Lopez,31.8767967146,Gael Monfils,28.6324435318,6-7(2) 6-4 6-2
2015-773,Bucharest,Clay,Guillermo Garcia Lopez,31.8767967146,Jiri Vesely,21.7768651608,7-6(5) 7-6(11)
2015-337,Vienna,Hard,David Ferrer,33.5468856947,Albert Ramos,27.7535934292,1-6 6-3 6-4
2015-337,Vienna,Hard,Guillermo Garcia Lopez,32.3750855578,Santiago Giraldo,27.8932238193,6-4 6-3
2015-337,Vienna,Hard,Radek Stepanek,36.8925393566,Dennis Novak,22.1409993155,6-4 6-3
2015-337,Vienna,Hard,Fabio Fognini,28.4052019165,Paul Henri Mathieu,33.7659137577,6-4 3-6 6-3
2015-337,Vienna,Hard,Jo Wilfried Tsonga,30.5051334702,Tommy Haas,37.5441478439,6-3 6-7(3) 6-4
2015-337,Vienna,Hard,Lukas Rosol,30.2368240931,Yuichi Sugita,27.0828199863,6-4 7-6(2)
2015-337,Vienna,Hard,Paolo Lorenzi,33.8425735797,Rajeev Ram,31.5865845311,6-7(4) 6-1 6-4
2015-337,Vienna,Hard,Gael Monfils,29.1307323751,Thomaz Bellucci,27.8028747433,6-7(5) 6-3 6-4
2015-337,Vienna,Hard,Ivo Karlovic,36.6379192334,Andreas Seppi,31.6577686516,7-6(5) 6-3
2015-337,Vienna,Hard,Sergiy Stakhovsky,29.7823408624,Jan Lennard Struff,25.4839151266,6-4 6-4
2015-337,Vienna,Hard,Ernests Gulbis,27.1348391513,Lucas Miedler,19.3264887064,6-3 2-6 6-3
2015-337,Vienna,Hard,John Isner,30.4804928131,Kenny De Schepper,28.3915126626,7-6(4) 7-6(5)
2015-337,Vienna,Hard,Jerzy Janowicz,24.9308692676,Dominic Thiem,22.1245722108,2-6 7-6(5) 6-4
2015-337,Vienna,Hard,Steve Johnson,25.8179329227,Alexandr Dolgopolov,26.945927447,6-3 4-6 6-2
2015-337,Vienna,Hard,Jiri Vesely,22.2751540041,Gerald Melzer,25.2676249144,6-4 6-3
2015-337,Vienna,Hard,Kevin Anderson,29.4209445585,Andreas Haider Maurer,28.5776865161,6-4 7-5
2015-337,Vienna,Hard,David Ferrer,33.5468856947,Guillermo Garcia Lopez,32.3750855578,6-1 6-1
2015-337,Vienna,Hard,Fabio Fognini,28.4052019165,Radek Stepanek,36.8925393566,6-1 6-4
2015-337,Vienna,Hard,Lukas Rosol,30.2368240931,Jo Wilfried Tsonga,30.5051334702,6-4 3-6 6-1
2015-337,Vienna,Hard,Gael Monfils,29.1307323751,Paolo Lorenzi,33.8425735797,6-4 6-4
2015-337,Vienna,Hard,Ivo Karlovic,36.6379192334,Sergiy Stakhovsky,29.7823408624,6-4 7-5
2015-337,Vienna,Hard,Ernests Gulbis,27.1348391513,John Isner,30.4804928131,6-4 4-6 6-4
2015-337,Vienna,Hard,Steve Johnson,25.8179329227,Jerzy Janowicz,24.9308692676,6-4 6-7(7) 6-4
2015-337,Vienna,Hard,Kevin Anderson,29.4209445585,Jiri Vesely,22.2751540041,6-7(4) 6-3 7-5
2015-337,Vienna,Hard,David Ferrer,33.5468856947,Fabio Fognini,28.4052019165,6-4 6-2
2015-337,Vienna,Hard,Gael Monfils,29.1307323751,Lukas Rosol,30.2368240931,6-7(3) 6-3 6-3
2015-337,Vienna,Hard,Ernests Gulbis,27.1348391513,Ivo Karlovic,36.6379192334,7-6(4) 7-6(5)
2015-337,Vienna,Hard,Steve Johnson,25.8179329227,Kevin Anderson,29.4209445585,5-7 7-6(5) 6-4
2015-337,Vienna,Hard,David Ferrer,33.5468856947,Gael Monfils,29.1307323751,7-6(5) 7-5
2015-337,Vienna,Hard,Steve Johnson,25.8179329227,Ernests Gulbis,27.1348391513,6-3 7-6(4)
2015-337,Vienna,Hard,David Ferrer,33.5468856947,Steve Johnson,25.8179329227,4-6 6-4 7-5
2015-311,London,Grass,Andy Murray,28.0848733744,Yen Hsun Lu,31.8357289528,6-4 7-5
2015-311,London,Grass,Fernando Verdasco,31.5811088296,Roberto Bautista Agut,27.1676933607,3-6 7-5 7-6(4)
2015-311,London,Grass,Gilles Muller,32.1013004791,Mikhail Youzhny,32.9719370294,6-7(5) 6-4 7-6(5)
2015-311,London,Grass,Grigor Dimitrov,24.0821355236,Sam Querrey,27.6878850103,4-6 6-3 6-4
2015-311,London,Grass,Marin Cilic,26.7104722793,Adrian Mannarino,26.9596167009,7-6(3) 3-6 6-2
2015-311,London,Grass,Viktor Troicki,29.3415468857,Paul Henri Mathieu,33.4209445585,7-6(4) 1-6 6-4
2015-311,London,Grass,John Isner,30.135523614,Jared Donaldson,18.6803559206,7-6(11) 6-4
2015-311,London,Grass,Feliciano Lopez,33.7330595483,Joao Sousa,26.2094455852,6-3 6-4
2015-311,London,Grass,Gilles Simon,30.4640657084,David Goffin,24.5201916496,6-7(6) 7-5 6-2
2015-311,London,Grass,Thanasi Kokkinakis,19.1786447639,Jeremy Chardy,28.3367556468,6-7(3) 6-2 6-4
2015-311,London,Grass,Richard Gasquet,28.9911019849,Simone Bolelli,29.6837782341,6-1 6-2
2015-311,London,Grass,Milos Raonic,24.4654346338,James Ward,28.3449691992,5-7 6-3 6-2
2015-311,London,Grass,Alexandr Dolgopolov,26.6009582478,Rafael Nadal,29.0321697467,6-3 6-7(6) 6-4
2015-311,London,Grass,Guillermo Garcia Lopez,32.0301163587,Pablo Andujar,29.3908281999,7-6(3) 6-2
2015-311,London,Grass,Kevin Anderson,29.0759753593,Lleyton Hewitt,34.302532512,6-7(5) 7-5 6-2
2015-311,London,Grass,Stanislas Wawrinka,30.2149212868,Nick Kyrgios,20.1341546886,6-3 6-4
2015-311,London,Grass,Andy Murray,28.0848733744,Fernando Verdasco,31.5811088296,7-5 6-4
2015-311,London,Grass,Gilles Muller,32.1013004791,Grigor Dimitrov,24.0821355236,6-4 7-6(5)
2015-311,London,Grass,Viktor Troicki,29.3415468857,Marin Cilic,26.7104722793,6-7(8) 6-2 6-3
2015-311,London,Grass,John Isner,30.135523614,Feliciano Lopez,33.7330595483,7-6(5) 6-7(9) 7-6(4)
2015-311,London,Grass,Gilles Simon,30.4640657084,Thanasi Kokkinakis,19.1786447639,6-4 6-2
2015-311,London,Grass,Milos Raonic,24.4654346338,Richard Gasquet,28.9911019849,6-4 6-7(5) 6-1
2015-311,London,Grass,Guillermo Garcia Lopez,32.0301163587,Alexandr Dolgopolov,26.6009582478,6-3 7-6(4)
2015-311,London,Grass,Kevin Anderson,29.0759753593,Stanislas Wawrinka,30.2149212868,7-6(4) 7-6(11)
2015-311,London,Grass,Andy Murray,28.0848733744,Gilles Muller,32.1013004791,3-6 7-6(2) 6-4
2015-311,London,Grass,Viktor Troicki,29.3415468857,John Isner,30.135523614,7-6(5) 6-3
2015-311,London,Grass,Gilles Simon,30.4640657084,Milos Raonic,24.4654346338,4-6 6-3 7-5
2015-311,London,Grass,Kevin Anderson,29.0759753593,Guillermo Garcia Lopez,32.0301163587,7-6(7) 7-5
